code,symbol,name_sina,current_price,pct_today,amount_today,volume_today,bid,ask,name_nav,fund_type,nav_value,acc_nav_value,nav_growth_pct,premium_discount_pct,market_price_nav_source,scale_name,fund_share,scale_date,name,market,estimated_size_yi,category,theme,is_qdii,category_priority,amount_today_yi,data_issues,hist_rows,first_date,last_date,last_close,annual_return_3y,return_1y,return_6m,return_3m,return_20d,volatility_1y,max_drawdown_3y,max_drawdown_1y,current_drawdown,return_dd_ratio_1y,ma20,ma60,ma120,ma250,ma_state,price_vs_ma20_pct,pct_from_250_high,avg_amount_20d,avg_amount_60d,amount_stability,style_bucket,track_index,fund_size_yi,fee_rate,tracking_error_60d,valuation_pct_5y,dividend_yield,payout_ratio,style_corr_group,notes,updated_at,rank_return_3y,rank_return_1y,rank_return_6m,rank_return_dd,rank_low_vol,rank_amount,safety_score,return_score,income_score,execution_score,total_score,raw_grade,grade,hard_filter_ok,hard_filter_reason,action,reason,rank
159915,sz159915,创业板ETF易方达,4.258,1.14,7032563318.0,1663473156.0,4.257,4.258,创业板ETF易方达,指数型-股票,,,,,4.258,创业板ETF易方达,11363454936.0,,创业板ETF易方达,sz,483.85591117487996,CORE_BROAD,宽基,False,2,70.32563318,缺折溢价,780,2023-03-31,2026-06-23,4.21,0.241706502717018,1.0657507360157017,0.36157826649417846,0.3005869632375655,0.04362915220624686,0.29376474080430814,-0.33719193427931293,-0.12,-0.03859328613838764,8.88125613346418,4.05505,3.7679833333333335,3.5232,3.1109,多头,0.03821161268048501,-0.03859328613838764,5863739339.8,5046907460.533334,1.161848000117749,宽基中小,创业板指,424.95,0.5,0.3,45.0,1.2,,BROAD_GEM,nan,2026-06-16T16:32:27,0.8076923076923077,0.9230769230769231,0.7692307692307693,0.9615384615384616,0.2692307692307692,0.9615384615384616,18,37,6,10,71,B,B,True,,小仓/等待,多头 / 回撤-33.7% / 1年+106.6%,1
159338,sz159338,中证A500ETF国泰,1.325,0.837,4264822904.0,3238107300.0,1.324,1.325,中证A500ETF国,指数型-股票,,,,,1.325,中证A500ETF国泰,18572086664.0,,中证A500ETF国,sz,246.08014829799998,CORE_BROAD,宽基,False,2,42.64822904,缺折溢价,410,2024-10-15,2026-06-23,1.314,0.23506776156674292,0.3817034700315458,0.13178294573643412,0.12116040955631413,-0.00227790432801811,0.17330251884958142,-0.14833005893909623,-0.08300395256916993,-0.02882483370288247,4.598617996094339,1.2927500000000003,1.266483333333333,1.24945,1.1689960000000001,多头,0.016437826339199102,-0.02882483370288247,4276354121.15,4938547104.083333,0.8659134014565109,,,,,,,,,,,,0.6538461538461539,0.4230769230769231,0.34615384615384615,0.7692307692307693,0.6538461538461539,0.8846153846153846,30,26,5,9,70,B,C,False,F1历史不足504日,观察,F1历史不足504日 / 多头 / 回撤-14.8% / 1年+38.2%,2
159949,sz159949,创业板50ETF华安,2.049,1.085,1875252024.0,922625410.0,2.048,2.049,创业板50ETF华安,指数型-股票,,,,,2.049,创业板50ETF华安,12471785113.0,,创业板50ETF华安,sz,255.54687696537,CORE_BROAD,宽基,False,2,18.75252024,缺折溢价,780,2023-03-31,2026-06-23,2.027,0.2820143671514648,1.2225877192982457,0.37052062204192016,0.3179453836150845,0.047545219638242875,0.31934344583232593,-0.34929810074318746,-0.12955974842767304,-0.040246212121212155,9.43647802759325,1.9615500000000001,1.807416666666667,1.6787083333333332,1.471556,多头,0.03336647039331142,-0.040246212121212155,2550501574.7,2012300980.4166667,1.2674553158404234,,,,,,,,,,,,0.8461538461538461,0.9615384615384616,0.8076923076923077,1.0,0.19230769230769232,0.6538461538461539,18,37,5,8,68,C,C,True,,观察,多头 / 回撤-34.9% / 1年+122.3%,3
159361,sz159361,A500ETF易方达,1.352,0.896,1641165681.0,1222577711.0,1.352,1.353,A500ETF易方达,指数型-股票,,,,,1.352,A500ETF易方达,19130090279.0,,A500ETF易方达,sz,258.63882057208,CORE_BROAD,宽基,False,2,16.41165681,缺折溢价,385,2024-11-19,2026-06-23,1.34,0.2215621000189829,0.38716356107660466,0.1336717428087988,0.12416107382550345,-0.0007457121551079915,0.173217432790949,-0.11155378486055778,-0.08540372670807461,-0.02898550724637672,4.5333333333333306,1.31785,1.2901333333333334,1.2719583333333333,1.189584,多头,0.01680767917441295,-0.02898550724637672,1812608913.3,2028131169.6833334,0.8937335712773526,,,,,,,,,,,,0.5,0.5,0.46153846153846156,0.7307692307692307,0.6923076923076923,0.4230769230769231,31,24,5,7,67,C,C,False,F1历史不足504日,观察,F1历史不足504日 / 多头 / 回撤-11.2% / 1年+38.7%,4
159352,sz159352,A500ETF南方,1.373,0.365,3225314032.0,2355828499.0,1.373,1.374,A500ETF南方,指数型-股票,,,,,1.373,A500ETF南方,21201101746.0,,A500ETF南方,sz,291.09112697258,CORE_BROAD,宽基,False,2,32.25314032,缺折溢价,410,2024-10-15,2026-06-23,1.368,0.23140610090409752,0.36936936936936937,0.1343283582089554,0.12407559572719795,0.00073152889539152,0.17416057161345866,-0.15902712815715614,-0.08586626139817632,-0.02840909090909083,4.301682213186636,1.3441500000000002,1.3160666666666667,1.2983,1.2160159999999998,多头,0.017743555406762646,-0.02840909090909083,3040444043.95,4656551240.0,0.6529390287456602,,,,,,,,,,,,0.6153846153846154,0.3076923076923077,0.5,0.5769230769230769,0.6153846153846154,0.8076923076923077,30,23,5,8,66,C,C,False,F1历史不足504日,观察,F1历史不足504日 / 多头 / 回撤-15.9% / 1年+36.9%,5
588220,sh588220,科创100ETF鹏华,2.088,3.469,642653310.0,314215248.0,2.087,2.088,科创100ETF鹏华,指数型-股票,,,,,2.088,科创100F,6543197900.0,2025-01-15,科创100ETF鹏华,sh,136.621972152,CORE_BROAD,宽基,False,2,6.4265331,缺折溢价,666,2023-09-15,2026-06-23,2.018,0.31127088311264073,1.0591836734693878,0.5583011583011581,0.43425728500355354,0.07511987213638771,0.30810955264295137,-0.39867424242424243,-0.14842300556586274,-0.012720156555773077,7.136249999999999,1.8451499999999998,1.6907999999999999,1.5925666666666667,1.3976,多头,0.09367802075711995,-0.012720156555773077,667680139.25,636865056.5666667,1.0483855761367362,,,,,,,,,,,,0.9230769230769231,0.8846153846153846,0.9230769230769231,0.8846153846153846,0.23076923076923078,0.2692307692307692,17,37,5,7,66,C,D,False,F8核心回撤>35%,淘汰,F8核心回撤>35% / 多头 / 回撤-39.9% / 1年+105.9%,6
563360,sh563360,A500ETF华泰柏瑞,1.4,0.937,4064061190.0,2922239462.0,1.4,1.401,A500ETF华泰柏,指数型-股票,,,,,1.4,A500基金,17086987400.0,2025-01-15,A500ETF华泰柏,sh,239.2178236,CORE_BROAD,宽基,False,2,40.6406119,缺折溢价,410,2024-10-15,2026-06-23,1.387,0.23105531516929378,0.3800995024875624,0.1322448979591837,0.11945117029862784,0.0,0.17430084691618195,-0.1581395348837209,-0.08445440956651717,-0.03142458100558654,4.5006472064456515,1.3656000000000001,1.3368666666666669,1.3188749999999998,1.234536,多头,0.015670767428236587,-0.03142458100558654,4270993872.55,5439221046.683333,0.7852216035886826,,,,,,,,,,,,0.5769230769230769,0.34615384615384615,0.38461538461538464,0.6923076923076923,0.5769230769230769,0.8461538461538461,28,23,5,9,65,C,C,False,F1历史不足504日,观察,F1历史不足504日 / 多头 / 回撤-15.8% / 1年+38.0%,7
588000,sh588000,科创50ETF华夏,2.096,3.609,8748955895.0,4244590621.0,2.097,2.098,科创50ETF华夏,指数型-股票,,,,,2.096,科创50,88009168200.0,2025-01-15,科创50ETF华夏,sh,1844.6721654720002,CORE_BROAD,宽基,False,2,87.48955895,缺折溢价,780,2023-03-31,2026-06-23,2.023,0.2369136793428681,0.9621726479146462,0.47020348837209314,0.4885945548197206,0.012512512512512508,0.3475613715396529,-0.3878292461398728,-0.19268292682926824,-0.01605058365758749,4.99355424867095,1.8523,1.6759999999999997,1.5917833333333333,1.4368519999999998,多头,0.09215569832100634,-0.01605058365758749,6466140837.35,5392697942.6,1.1990548898113247,宽基中小,科创50,1622.89,0.5,0.4,55.0,0.5,,BROAD_KC50,nan,2026-06-16T16:32:27,0.6923076923076923,0.8461538461538461,0.8846153846153846,0.8461538461538461,0.11538461538461539,1.0,16,34,6,9,65,C,D,False,F8核心回撤>35%,淘汰,F8核心回撤>35% / 多头 / 回撤-38.8% / 1年+96.2%,8
563220,sh563220,A500ETF富国,1.379,1.174,589913235.0,429870977.0,1.378,1.38,A500ETF富国,指数型-股票,,,,,1.379,A500富国,17267013700.0,2025-01-15,A500ETF富国,sh,238.112118923,CORE_BROAD,宽基,False,2,5.89913235,缺折溢价,410,2024-10-15,2026-06-23,1.363,0.23802549571549103,0.38095238095238093,0.13112033195020745,0.12088815789473695,-0.00146520146520146,0.17297266734412695,-0.14814814814814803,-0.08510638297872353,-0.032647267565649396,4.476190476190469,1.34405,1.3154666666666668,1.2972083333333335,1.213448,多头,0.01409917785796666,-0.032647267565649396,509107545.3,529430328.7,0.9616138662665927,,,,,,,,,,,,0.7307692307692307,0.38461538461538464,0.3076923076923077,0.6538461538461539,0.7307692307692307,0.07692307692307693,29,24,5,6,64,C,C,False,F1历史不足504日,观察,F1历史不足504日 / 多头 / 回撤-14.8% / 1年+38.1%,9
510310,sh510310,沪深300ETF易方达,4.817,0.438,6819091157.0,1419404327.0,4.818,4.819,沪深300ETF易方,指数型-股票,,,,,4.817,HS300ETF,64614344000.0,2025-01-15,沪深300ETF易方,sh,3112.47295048,CORE_BROAD,宽基,False,2,68.19091157,缺折溢价,780,2023-03-31,2026-06-23,4.796,0.3610984955200154,0.2535284892838474,0.07293064876957511,0.10710987996306565,0.002508361204013543,0.1571932895416408,-0.20327700972862262,-0.09036911327959274,-0.02777214676667339,2.805477226488395,4.746800000000001,4.640149999999999,4.598425000000001,4.443424000000001,多头,0.01036487739108427,-0.02777214676667339,2508436600.8,1921544109.2666667,1.3054275406445464,宽基大盘,沪深300,3077.58,0.2,0.15,91.4,2.8,,BROAD_300,易方达低费率,2026-06-16T16:32:27,1.0,0.15384615384615385,0.15384615384615385,0.19230769230769232,0.8461538461538461,0.6153846153846154,28,22,3,10,63,C,C,True,,观察,多头 / 回撤-20.3% / 1年+25.4%,10
512050,sh512050,A500ETF华夏,1.319,0.995,1889676160.0,1442100125.0,1.318,1.319,A500ETF华夏,指数型-股票,,,,,1.319,A500E,20785992200.0,2025-01-15,A500ETF华夏,sh,274.167237118,CORE_BROAD,宽基,False,2,18.8967616,缺折溢价,387,2024-11-15,2026-06-23,1.306,0.21697097108208951,0.38201058201058213,0.13269731136166518,0.12199312714776633,-0.0007651109410863333,0.17636902628969064,-0.12932790224032586,-0.08657664813343924,-0.03187546330615265,4.412397456434155,1.2864,1.2590833333333333,1.2417083333333332,1.162096,多头,0.015236318407960248,-0.03187546330615265,2191634690.4,3540172537.766667,0.6190756713181562,,,,,,,,,,,,0.4230769230769231,0.46153846153846156,0.4230769230769231,0.6153846153846154,0.5384615384615384,0.5769230769230769,27,23,5,8,63,C,C,False,F1历史不足504日,观察,F1历史不足504日 / 多头 / 回撤-12.9% / 1年+38.2%,11
159967,sz159967,创业板成长ETF华夏,1.041,2.461,861790346.0,840951438.0,1.04,1.041,创业板成长ETF华夏,指数型-股票,,,,,1.041,创业板成长ETF华夏,5851505811.0,,创业板成长ETF华夏,sz,60.91417549251,CORE_BROAD,宽基,False,2,8.61790346,缺折溢价,780,2023-03-31,2026-06-23,1.016,0.23990620379797134,1.3682983682983685,0.646677471636953,0.5899843505477309,0.10434782608695659,0.3631746534286198,-0.3877917414721723,-0.16282642089093702,-0.04060434372049093,8.403417337379603,0.95075,0.8282166666666665,0.7300333333333332,0.632912,多头,0.0686300289245334,-0.04060434372049093,1219014631.8,826003880.7666667,1.475797705294744,,,,,,,,,,,,0.7692307692307693,1.0,1.0,0.9230769230769231,0.07692307692307693,0.3076923076923077,14,38,5,6,63,C,D,False,F8核心回撤>35%,淘汰,F8核心回撤>35% / 多头 / 回撤-38.8% / 1年+136.8%,12
588080,sh588080,科创50ETF易方达,2.036,4.09,2362923650.0,1184631946.0,2.035,2.036,科创50ETF易方达,指数型-股票,,,,,2.036,科创板50,58786628099.99999,2025-01-15,科创50ETF易方达,sh,1196.8957481159998,CORE_BROAD,宽基,False,2,23.6292365,缺折溢价,780,2023-03-31,2026-06-23,1.956,0.2304383267922172,0.9443339960238568,0.4695717505634862,0.4851936218678816,0.010330578512396604,0.3465878414566681,-0.3883225208526413,-0.19029615626969132,-0.0170854271356784,4.962443879767749,1.7957,1.6251333333333335,1.5427000000000002,1.395464,多头,0.08926880882107247,-0.0170854271356784,1937277841.05,1689601858.9333334,1.1465883698027104,,,,,,,,,,,,0.5384615384615384,0.8076923076923077,0.8461538461538461,0.8076923076923077,0.15384615384615385,0.5,16,32,5,8,61,C,D,False,F8核心回撤>35%,淘汰,F8核心回撤>35% / 多头 / 回撤-38.8% / 1年+94.4%,13
159351,sz159351,A500ETF嘉实,1.33,1.064,556038009.0,420430300.0,1.329,1.33,A500ETF嘉实,指数型-股票,,,,,1.33,A500ETF嘉实,5834123357.0,,A500ETF嘉实,sz,77.5938406481,CORE_BROAD,宽基,False,2,5.56038009,缺折溢价,410,2024-10-15,2026-06-23,1.316,0.21862198513595832,0.35530381050463444,0.12478632478632501,0.11904761904761907,-0.0015174506828528056,0.17092353765216806,-0.16234390009606137,-0.08647798742138368,-0.030927835051546393,4.1086040632899525,1.29535,1.26905,1.2536999999999998,1.1785479999999997,多头,0.015941637395298525,-0.030927835051546393,515940012.05,771285607.3,0.6689350963725679,,,,,,,,,,,,0.46153846153846156,0.2692307692307692,0.2692307692307692,0.5384615384615384,0.7692307692307693,0.11538461538461539,29,21,5,5,60,C,C,False,F1历史不足504日,观察,F1历史不足504日 / 多头 / 回撤-16.2% / 1年+35.5%,14
510500,sh510500,中证500ETF南方,8.985,1.929,2510299817.0,282708434.0,8.986,8.987,中证500ETF南方,指数型-股票,,,,,8.985,500ETF,17607768600.0,2025-01-15,中证500ETF南方,sh,1582.05800871,CORE_BROAD,宽基,False,2,25.10299817,缺折溢价,780,2023-03-31,2026-06-23,8.815,0.12488228875540863,0.5161678706570347,0.22074504916216586,0.15198640878201775,0.0033007056681082503,0.2244864670911413,-0.2754366287453933,-0.1402083094883828,-0.02153402153402162,3.68143566198409,8.49745,8.368066666666666,8.281141666666667,7.525331999999999,多头,0.03737003453977361,-0.02153402153402162,3009861165.2,4489457604.033334,0.670428686640439,宽基中小,中证500,1504.41,0.5,0.25,99.6,1.8,,BROAD_500,nan,2026-06-16T16:32:27,0.34615384615384615,0.7307692307692307,0.6538461538461539,0.5,0.3076923076923077,0.7692307692307693,24,23,3,9,59,D,D,True,,估值极升-减至50%,多头 / 回撤-27.5% / 1年+51.6%,15
159363,sz159363,创业板人工智能ETF华宝,1.542,1.782,1285437907.0,844312900.0,1.541,1.542,创业板人工智能ETF,指数型-股票,,,,,1.542,创业板人工智能ETF华宝,5212169924.0,,创业板人工智能ETF,sz,80.37166022808,CORE_BROAD,宽基,False,2,12.85437907,缺折溢价,366,2024-12-16,2026-06-23,1.515,0.33296018619118817,0.558641975308642,0.5964172813487882,0.4360189573459716,0.08214285714285707,0.6759874075986914,-0.5046179680940387,-0.5046179680940387,-0.03809523809523818,1.1070592222838478,1.433,1.3042000000000005,1.1900499999999998,1.0195560000000001,多头,0.057222609909281186,-0.03809523809523818,1504441560.9,1207505635.3333333,1.2459085215653651,,,,,,,,,,,,0.9615384615384616,0.7692307692307693,0.9615384615384616,0.11538461538461539,0.038461538461538464,0.38461538461538464,13,34,5,6,58,D,D,False,F1历史不足504日;F8核心回撤>35%,观察,F1历史不足504日;F8核心回撤>35% / 多头 / 回撤-50.5% / 1年+55.9%,16
563300,sh563300,中证2000ETF华泰柏瑞,1.628,0.185,532176787.0,330041000.0,1.627,1.628,中证2000ETF华,指数型-股票,,,,,1.628,中证2000,3326174000.0,2025-01-15,中证2000ETF华,sh,54.15011272,CORE_BROAD,宽基,False,2,5.32176787,缺折溢价,667,2023-09-14,2026-06-23,1.625,0.20774739711303392,0.44830659536541884,0.24425727411944864,0.15740740740740744,-0.005507955936352449,0.2235747398666894,-0.3276190476190477,-0.13465220165922132,-0.0234375,3.3293669902256493,1.5715,1.547566666666667,1.5085250000000001,1.3814160000000002,多头,0.034043907095132164,-0.0234375,563385964.3,509023651.1333333,1.1067972245408042,,,,,,,,,,,,0.38461538461538464,0.6538461538461539,0.7307692307692307,0.34615384615384615,0.34615384615384615,0.23076923076923078,21,25,5,6,57,D,D,True,,淘汰,多头 / 回撤-32.8% / 1年+44.8%,17
510330,sh510330,沪深300ETF华夏,5.176,0.505,6624038748.0,1283449044.0,5.178,5.179,沪深300ETF华夏,指数型-股票,,,,,5.176,华夏300,40937649800.0,2025-01-15,沪深300ETF华夏,sh,2118.932753648,CORE_BROAD,宽基,False,2,66.24038748,缺折溢价,780,2023-03-31,2026-06-23,5.15,0.08879164048283483,0.27823281211218687,0.08787494719053668,0.10491310877494109,0.001945525291829009,0.15549104917241288,-0.203857421875,-0.0764611689351482,-0.02866842700867578,3.6388773018651412,5.1030500000000005,4.990283333333333,4.933425,4.718660000000001,多头,0.00920038016480329,-0.02866842700867578,1486383026.5,1171788777.7,1.268473512280506,,,,,,,,,,,,0.19230769230769232,0.23076923076923078,0.19230769230769232,0.46153846153846156,0.9230769230769231,0.34615384615384615,28,16,5,7,56,D,D,True,,淘汰,多头 / 回撤-20.4% / 1年+27.8%,18
159919,sz159919,沪深300ETF嘉实,5.178,0.349,5333093994.0,1032373356.0,5.178,5.179,沪深300ETF嘉实,指数型-股票,,,,,5.178,沪深300ETF嘉实,9492516676.0,,沪深300ETF嘉实,sz,491.52251348328,CORE_BROAD,宽基,False,2,53.33093994,缺折溢价,780,2023-03-31,2026-06-23,5.16,0.08319809947390522,0.27754394652141623,0.08814846056516235,0.10516170486185494,0.003305463737118375,0.15593497057216238,-0.20422366210703147,-0.07859565130660284,-0.029162746942615336,3.531288842415887,5.10765,4.9953666666666665,4.9395750000000005,4.753752,多头,0.010249331884526258,-0.029162746942615336,1823981236.2,1669147133.75,1.0927624050146743,,,,,,,,,,,,0.15384615384615385,0.19230769230769232,0.23076923076923078,0.38461538461538464,0.8846153846153846,0.46153846153846156,28,15,5,7,55,D,D,True,,淘汰,多头 / 回撤-20.4% / 1年+27.8%,19
510100,sh510100,上证50ETF易方达,2.969,0.747,598899927.0,202402522.0,2.967,2.97,上证50ETF易方达,指数型-股票,,,,,2.969,SZ50ETF,2878819900.0,2025-01-15,上证50ETF易方达,sh,85.47216283099999,CORE_BROAD,宽基,False,2,5.98899927,缺折溢价,780,2023-03-31,2026-06-23,2.947,0.3020658744225835,0.09229058561897707,-0.013721552878179333,0.04134275618374561,-0.010409670920080605,0.1407032243669371,-0.20409656181419156,-0.11294416243654837,-0.06503807106598991,0.8171346232331892,2.9276,2.9331166666666677,2.9829250000000003,2.9585239999999997,站上MA60,0.006626588331739347,-0.06503807106598991,441135574.0,423592734.43333334,1.0414144014772464,,,,,,,,,,,,0.8846153846153846,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.9615384615384616,0.038461538461538464,27,16,6,5,54,D,D,True,,淘汰,站上MA60 / 回撤-20.4% / 1年+9.2%,20
510300,sh510300,沪深300ETF华泰柏瑞,4.967,0.506,12839317641.0,2590673409.0,4.966,4.967,沪深300ETF华泰,指数型-股票,,,,,4.967,300ETF,91062487700.0,2025-01-15,沪深300ETF华泰,sh,4523.073764059,CORE_BROAD,宽基,False,2,128.39317641,缺折溢价,780,2023-03-31,2026-06-23,4.942,0.07411108140409106,0.23426573426573438,0.058697514995715405,0.10337128823398078,0.0010127607859022891,0.15908735413324562,-0.2212994626282364,-0.09941044927830855,-0.02926733451188368,2.3565504025626747,4.900949999999999,4.7931,4.758583333333333,4.597768,多头,0.008375927116171633,-0.02926733451188368,4575412647.5,4534880719.933333,1.0089378155832205,宽基大盘,沪深300,4479.36,0.5,0.2,91.4,2.8,,BROAD_300,华泰柏瑞旗舰,2026-06-16T16:32:27,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.15384615384615385,0.8076923076923077,0.9230769230769231,27,13,3,10,53,D,D,True,,淘汰,多头 / 回撤-22.1% / 1年+23.4%,21
159845,sz159845,中证1000ETF华夏,3.638,1.056,2244701919.0,621346626.0,3.637,3.638,中证1000ETF华,指数型-股票,,,,,3.638,中证1000ETF华夏,1428425606.0,,中证1000ETF华,sz,51.96612354628,CORE_BROAD,宽基,False,2,22.44701919,缺折溢价,780,2023-03-31,2026-06-23,3.6,0.10724312830784788,0.42348754448398584,0.2004001333777925,0.15052732502396937,-0.00990099009900991,0.21226262424154027,-0.35305059523809523,-0.13363533408833517,-0.025974025974025983,3.1689788286386413,3.5053999999999994,3.4473,3.3899333333333335,3.139776,多头,0.0269869344440008,-0.025974025974025983,2055864409.6,1921793481.05,1.0697634422595441,,,,,,,,,,,,0.2692307692307692,0.6153846153846154,0.5769230769230769,0.2692307692307692,0.46153846153846156,0.5384615384615384,18,23,5,7,53,D,D,False,F8核心回撤>35%,淘汰,F8核心回撤>35% / 多头 / 回撤-35.3% / 1年+42.3%,22
560010,sh560010,中证1000ETF广发,3.648,1.474,895157448.0,248370432.0,3.646,3.648,中证1000ETF广,指数型-股票,,,,,3.648,1000基金,9354621700.0,2025-01-15,中证1000ETF广,sh,341.256599616,CORE_BROAD,宽基,False,2,8.95157448,缺折溢价,780,2023-03-31,2026-06-23,3.595,0.10854459342400768,0.42263553620894334,0.2027433924389428,0.15076824583866832,-0.006357103372028661,0.21206715430426862,-0.356394913986537,-0.1316462894512369,-0.024423337856173677,3.210386999669229,3.4955999999999996,3.4364833333333333,3.3790666666666667,3.1318919999999997,多头,0.028435747797231015,-0.024423337856173677,559644243.55,746565624.05,0.7496249834194331,,,,,,,,,,,,0.3076923076923077,0.5769230769230769,0.6153846153846154,0.3076923076923077,0.5,0.19230769230769232,18,23,5,7,53,D,D,False,F8核心回撤>35%,淘汰,F8核心回撤>35% / 多头 / 回撤-35.6% / 1年+42.3%,23
510050,sh510050,上证50ETF华夏,3.024,0.632,3902844815.0,1293619668.0,3.025,3.026,上证50ETF华夏,指数型-股票,,,,,3.024,50ETF,55337166800.0,2025-01-15,上证50ETF华夏,sh,1673.395924032,CORE_BROAD,宽基,False,2,39.02844815,缺折溢价,780,2023-03-31,2026-06-23,3.005,0.039667235861709615,0.08797972483707461,-0.019255874673629325,0.036206896551724155,-0.011187890753537433,0.13769513677213985,-0.1819846210179421,-0.11344667697063371,-0.07109737248840808,0.7755161031278919,2.98535,2.997033333333333,3.054033333333334,3.0376319999999994,站上MA60,0.00658214279732694,-0.07109737248840808,2570703151.7,2780734211.45,0.9244692071305584,,,,,,,,,,,,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,1.0,0.6923076923076923,31,7,6,8,52,D,D,True,,淘汰,站上MA60 / 回撤-18.2% / 1年+8.8%,24
512100,sh512100,中证1000ETF南方,3.551,1.168,3109888511.0,882868186.0,3.55,3.551,中证1000ETF南,指数型-股票,,,,,3.551,XD1000,22275217599.999996,2025-01-15,中证1000ETF南,sh,790.9929769759999,CORE_BROAD,宽基,False,2,31.09888511,缺折溢价,780,2023-03-31,2026-06-23,3.51,0.09890583655006169,0.4113389626055488,0.1902339776195321,0.15308804204993431,-0.008194405199208887,0.21570615352131828,-0.35331347728965,-0.1352375400757796,-0.02445803224013343,3.0416034066802555,3.4115,3.351750000000001,3.3004583333333333,3.0707600000000004,多头,0.02887292979627709,-0.02445803224013343,2856687843.3,2727041232.5,1.0475411259847902,,,,,,,,,,,,0.23076923076923078,0.5384615384615384,0.5384615384615384,0.23076923076923078,0.4230769230769231,0.7307692307692307,18,20,5,8,51,D,D,False,F8核心回撤>35%,淘汰,F8核心回撤>35% / 多头 / 回撤-35.3% / 1年+41.1%,25
159922,sz159922,中证500ETF嘉实,3.576,1.909,749177585.0,211509498.0,3.575,3.576,中证500ETF嘉实,指数型-股票,,,,,3.576,中证500ETF嘉实,2124676765.0,,中证500ETF嘉实,sz,75.9784411164,CORE_BROAD,宽基,False,2,7.49177585,缺折溢价,780,2023-03-31,2026-06-23,3.509,-0.17787724086840517,0.509896729776248,0.23122807017543856,0.1520026263952725,0.005732301519060012,0.22144761826734585,-0.6849294506154308,-0.14030538749639876,-0.4732812969078355,3.6341920925120257,3.38,3.3270999999999997,3.2893249999999994,2.9960720000000003,多头,0.038165680473372765,-0.020379676158570614,531850274.55,759983280.8833333,0.6998183880200984,,,,,,,,,,,,0.038461538461538464,0.6923076923076923,0.6923076923076923,0.4230769230769231,0.38461538461538464,0.15384615384615385,11,20,5,5,41,D,D,False,F8核心回撤>35%,淘汰,F8核心回撤>35% / 多头 / 回撤-68.5% / 1年+51.0%,26
512890,sh512890,红利低波ETF华泰柏瑞,1.099,-1.699,875883361.0,791890777.0,1.098,1.099,红利低波ETF华泰柏,指数型-股票,,,,,1.099,红利低波,12810110800.0,2025-01-15,红利低波ETF华泰柏,sh,140.783117692,CORE_DIVIDEND,红利低波,False,1,8.75883361,缺折溢价,780,2023-03-31,2026-06-23,1.118,0.04739296950446592,-0.04688832054560954,-0.053344623200677344,-0.050933786078098287,-0.02951388888888873,0.1071649387319348,-0.13789954337899546,-0.1037811745776347,-0.10056315366049884,-0.45179986386195886,1.1549,1.1732666666666665,1.1734583333333333,1.1843679999999999,跌破MA250,-0.03195081825266255,-0.10056315366049884,875955862.0,759167488.4333333,1.1538374276375807,红利低波,中证红利低波动100,148.73,0.55,0.35,28.0,6.1,0.55,RED_LOW_VOL,华泰柏瑞,2026-06-16T16:32:27,0.75,0.5,0.5,0.5,1.0,0.5,35,11,23,4,73,B,B,True,,小仓/等待,跌破MA250 / 回撤-13.8% / 1年-4.7%,1
159611,sz159611,电力ETF广发,1.06,-2.033,568520300.0,534322855.0,1.06,1.061,电力ETF广发,指数型-股票,,,,,1.06,电力ETF广发,8695962900.0,,电力ETF广发,sz,92.17720674,CORE_DIVIDEND,红利低波,False,1,5.685203,缺折溢价,780,2023-03-31,2026-06-23,1.082,0.053647099625411476,0.11546391752577323,0.056640625,-0.07044673539518886,-0.07600341588385995,0.1934850139120575,-0.1581868640148011,-0.1392203659506761,-0.1392203659506761,0.8293608247422689,1.16685,1.1424499999999997,1.1031166666666665,1.0588119999999999,震荡,-0.07271714444872934,-0.1392203659506761,967558053.65,706358729.8833333,1.369782820989284,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,1.0,30,20,18,4,72,B,B,True,,小仓/等待,震荡 / 回撤-15.8% / 1年+11.5%,2
510880,sh510880,红利ETF华泰柏瑞,3.048,-1.804,1047024912.0,341368300.0,3.047,3.048,红利ETF华泰柏瑞,指数型-股票,,,,,3.048,红利ETF,7182175699.999999,2025-01-15,红利ETF华泰柏瑞,sh,218.912715336,CORE_DIVIDEND,红利低波,False,1,10.47024912,缺折溢价,780,2023-03-31,2026-06-23,3.104,-0.00415340249758156,-0.012094207511139321,-0.022362204724409418,-0.050474151116549404,-0.02543171114599685,0.1381854323670361,-0.14056831922611845,-0.09372210651591795,-0.0881316098707402,-0.1290432744283785,3.2335000000000003,3.2438333333333333,3.223991666666666,3.219844,跌破MA250,-0.04004948198546476,-0.0819284235433303,710735042.5,533431897.75,1.3323819694657546,红利低波,中证红利,233.35,0.6,0.3,78.8,5.5,0.55,RED_HS300,上交所红利,2026-06-16T16:32:27,0.5,0.75,0.75,0.75,0.75,0.25,33,13,18,4,68,C,C,True,,观察,跌破MA250 / 回撤-14.1% / 1年-1.2%,3
